Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
1986-01-15, 0.0992023210, 0.0984478760, 0.0977390580, 0.0972906230, 0.0970532720, 0.0969613630, 0.0969617610, 0.0970165210, 0.0971007100, 0.0971994330, 0.0973050910, 0.0974150840, 0.0975299830, 0.0976521340, 0.0977846150, 0.0979304970, 0.0980923460, 0.0982719120, 0.0984699690, 0.0986862700, 0.0989195730, 0.0991677340, 0.0994278360, 0.0996963370, 0.0999692320, 0.1002422200, 0.1005108500, 0.1007707100, 0.1010175100, 0.1012472700, 0.1014563900, 0.1016417600, 0.1018008400, 0.1019316900, 0.1020330700, 0.1021044200, 0.1021458600, 0.1021582400, 0.1021430300, 0.1021023600, 0.1020389200, 0.1019559400, 0.1018570800, 0.1017463800, 0.1016281800, 0.1015070200, 0.1013876000, 0.1012746800, 0.1011730000, 0.1010872200, 0.1010218600, 0.1009812700, 0.1009695200, 0.1009904300, 0.1010474800, 0.1011438300, 0.1012822300, 0.1014650800, 0.1016943500, 0.1019715800, 0.1022978700, 0.1026738800, 0.1030997700, 0.1035752200, 0.1040993600, 0.1046707600, 0.1052874200, 0.1059466300, 0.1066450200, 0.1073784100, 0.1081417600, 0.1089291000, 0.1097333700, 0.1105464100, 0.1113587600, 0.1121596200, 0.1129367100, 0.1136762600, 0.1143629300, 0.1149798600, 0.1155088100, 0.1159303100, 0.1162240600, 0.1163693900, 0.1163458800, 0.1161341700, 0.1157167700, 0.1150790700, 0.1142101900, 0.1131037900, 0.1117586300, 0.1101788500, 0.1083738800, 0.1063580500, 0.1041498900, 0.1017711500, 0.0992457880, 0.0965988610, 0.0938555700, 0.0910403880, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-16, 0.1018683400, 0.0992552260, 0.0978070890, 0.0969890940, 0.0965727600, 0.0964149740, 0.0964186920, 0.0965176990, 0.0966678030, 0.0968407570, 0.0970197750, 0.0971961250, 0.0973665430, 0.0975312580, 0.0976925250, 0.0978535430, 0.0980176880, 0.0981879910, 0.0983668120, 0.0985556580, 0.0987551140, 0.0989648570, 0.0991837270, 0.0994098340, 0.0996406950, 0.0998733770, 0.1001046500, 0.1003311100, 0.1005493800, 0.1007561400, 0.1009483500, 0.1011232600, 0.1012785400, 0.1014123600, 0.1015233900, 0.1016108700, 0.1016746500, 0.1017151300, 0.1017333200, 0.1017307700, 0.1017095400, 0.1016721800, 0.1016216400, 0.1015612400, 0.1014945900, 0.1014255300, 0.1013580600, 0.1012962500, 0.1012442300, 0.1012060800, 0.1011857700, 0.1011871700, 0.1012139100, 0.1012694300, 0.1013568900, 0.1014791400, 0.1016387300, 0.1018378300, 0.1020782700, 0.1023614900, 0.1026885100, 0.1030599200, 0.1034758900, 0.1039361000, 0.1044397300, 0.1049854500, 0.1055713400, 0.1061948900, 0.1068529000, 0.1075414700, 0.1082559000, 0.1089906100, 0.1097390800, 0.1104937600, 0.1112459700, 0.1119858200, 0.1127021500, 0.1133824700, 0.1140129700, 0.1145785100, 0.1150627500, 0.1154483400, 0.1157171800, 0.1158508500, 0.1158310800, 0.1156404600, 0.1152630900, 0.1146853800, 0.1138968200, 0.1128906700, 0.1116644700, 0.1102203700, 0.1085651400, 0.1067099600, 0.1046699000, 0.1024632300, 0.1001105500, 0.0976338800, 0.0950558370, 0.0923988030, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-17, 0.1015287500, 0.0993243810, 0.0978960750, 0.0970072290, 0.0964962060, 0.0962446310, 0.0961662180, 0.0961992490, 0.0963007540, 0.0964418980, 0.0966043010, 0.0967771380, 0.0969548620, 0.0971354340, 0.0973189860, 0.0975068060, 0.0977006130, 0.0979020450, 0.0981123220, 0.0983320480, 0.0985611150, 0.0987986840, 0.0990432310, 0.0992926220, 0.0995442230, 0.0997950180, 0.1000417400, 0.1002810000, 0.1005094200, 0.1007237400, 0.1009209200, 0.1010982600, 0.1012534700, 0.1013847300, 0.1014907600, 0.1015708400, 0.1016248500, 0.1016532600, 0.1016571500, 0.1016381500, 0.1015984600, 0.1015407500, 0.1014681600, 0.1013841900, 0.1012927000, 0.1011977700, 0.1011036900, 0.1010148500, 0.1009356800, 0.1008706300, 0.1008240400, 0.1008001300, 0.1008029500, 0.1008363000, 0.1009037500, 0.1010085300, 0.1011535900, 0.1013414900, 0.1015744300, 0.1018542100, 0.1021822200, 0.1025593800, 0.1029861800, 0.1034625800, 0.1039880600, 0.1045614800, 0.1051811200, 0.1058445900, 0.1065487600, 0.1072896800, 0.1080624900, 0.1088613600, 0.1096793100, 0.1105081400, 0.1113382600, 0.1121586200, 0.1129565500, 0.1137176800, 0.1144258900, 0.1150633400, 0.1156105100, 0.1160464800, 0.1163492800, 0.1164963700, 0.1164654000, 0.1162350500, 0.1157860600, 0.1151022800, 0.1141717700, 0.1129876600, 0.1115488400, 0.1098602500, 0.1079327500, 0.1057826600, 0.1034308500, 0.1009016300, 0.0982215380, 0.0954181150, 0.0925187780, 0.0895499070, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-20, 0.1002549700, 0.0990076080, 0.0977969970, 0.0970562430, 0.0966993310, 0.0966043570, 0.0966707190, 0.0968251890, 0.0970183610, 0.0972194750, 0.0974115680, 0.0975874010, 0.0977462140, 0.0978912120, 0.0980276820, 0.0981616210, 0.0982987930, 0.0984441020, 0.0986012350, 0.0987724930, 0.0989587660, 0.0991596150, 0.0993734150, 0.0995975470, 0.0998286080, 0.1000626300, 0.1002952900, 0.1005221400, 0.1007387600, 0.1009409600, 0.1011248900, 0.1012872100, 0.1014251600, 0.1015366500, 0.1016203000, 0.1016755000, 0.1017023700, 0.1017018000, 0.1016753800, 0.1016253800, 0.1015546800, 0.1014667100, 0.1013653300, 0.1012547900, 0.1011396200, 0.1010245500, 0.1009144100, 0.1008140500, 0.1007282600, 0.1006617300, 0.1006189500, 0.1006041400, 0.1006212700, 0.1006739700, 0.1007654900, 0.1008987100, 0.1010761000, 0.1012996900, 0.1015711000, 0.1018914500, 0.1022614400, 0.1026812700, 0.1031506200, 0.1036686900, 0.1042341200, 0.1048449500, 0.1054986400, 0.1061919800, 0.1069210200, 0.1076810500, 0.1084665100, 0.1092709000, 0.1100866900, 0.1109052600, 0.1117168000, 0.1125102200, 0.1132731200, 0.1139917300, 0.1146509600, 0.1152344300, 0.1157246900, 0.1161034100, 0.1163518000, 0.1164510600, 0.1163830300, 0.1161308700, 0.1156798600, 0.1150181600, 0.1141376000, 0.1130342100, 0.1117086700, 0.1101664100, 0.1084174500, 0.1064759500, 0.1043595800, 0.1020886600, 0.0996852080, 0.0971721140, 0.0945722400, 0.0919077370, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-21, 0.0994848310, 0.0982482970, 0.0972278690, 0.0966025850, 0.0962871590, 0.0961867510, 0.0962254840, 0.0963480720, 0.0965165880, 0.0967065980, 0.0969036700, 0.0971004780, 0.0972944900, 0.0974861790, 0.0976776700, 0.0978717510, 0.0980711820, 0.0982782280, 0.0984943850, 0.0987202410, 0.0989554460, 0.0991987490, 0.0994481010, 0.0997007820, 0.0999535510, 0.1002028100, 0.1004447500, 0.1006755300, 0.1008914000, 0.1010888500, 0.1012647100, 0.1014162600, 0.1015413300, 0.1016383200, 0.1017062800, 0.1017449400, 0.1017547000, 0.1017366200, 0.1016924300, 0.1016244400, 0.1015355400, 0.1014290900, 0.1013089200, 0.1011791600, 0.1010442500, 0.1009088200, 0.1007776000, 0.1006553600, 0.1005468600, 0.1004567400, 0.1003894900, 0.1003493900, 0.1003404600, 0.1003664400, 0.1004307000, 0.1005363100, 0.1006859100, 0.1008817800, 0.1011257500, 0.1014192600, 0.1017632800, 0.1021583000, 0.1026043600, 0.1031009900, 0.1036471500, 0.1042412800, 0.1048811800, 0.1055639800, 0.1062860900, 0.1070431200, 0.1078298200, 0.1086399400, 0.1094661600, 0.1102999800, 0.1111316200, 0.1119499100, 0.1127421500, 0.1134941600, 0.1141901200, 0.1148127500, 0.1153433200, 0.1157619700, 0.1160480400, 0.1161805900, 0.1161391100, 0.1159042400, 0.1154587800, 0.1147885800, 0.1138834400, 0.1127379100, 0.1113518000, 0.1097303700, 0.1078842100, 0.1058287800, 0.1035835700, 0.1011711500, 0.0986160820, 0.0959438290, 0.0931797840, 0.0903484420, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-22, 0.0999841780, 0.0978500570, 0.0962781400, 0.0954983710, 0.0952849860, 0.0954217710, 0.0957470150, 0.0961502470, 0.0965616070, 0.0969413730, 0.0972711870, 0.0975470990, 0.0977742260, 0.0979627630, 0.0981250810, 0.0982737040, 0.0984199680, 0.0985732210, 0.0987404080, 0.0989259680, 0.0991319160, 0.0993580790, 0.0996024030, 0.0998613090, 0.1001300600, 0.1004031300, 0.1006745300, 0.1009381400, 0.1011879600, 0.1014183900, 0.1016244000, 0.1018017000, 0.1019468600, 0.1020574100, 0.1021319000, 0.1021698900, 0.1021719400, 0.1021396100, 0.1020753500, 0.1019824400, 0.1018648600, 0.1017272200, 0.1015746000, 0.1014124500, 0.1012464400, 0.1010823900, 0.1009260900, 0.1007832500, 0.1006594000, 0.1005597900, 0.1004893500, 0.1004526000, 0.1004536700, 0.1004961800, 0.1005833000, 0.1007177000, 0.1009015000, 0.1011363500, 0.1014233500, 0.1017630900, 0.1021556200, 0.1026004900, 0.1030966600, 0.1036425900, 0.1042361400, 0.1048745700, 0.1055545500, 0.1062720400, 0.1070223100, 0.1077998700, 0.1085984100, 0.1094107100, 0.1102286300, 0.1110430000, 0.1118435900, 0.1126190500, 0.1133569200, 0.1140436200, 0.1146645600, 0.1152042100, 0.1156463300, 0.1159742700, 0.1161713300, 0.1162212400, 0.1161087000, 0.1158200300, 0.1153437800, 0.1146713500, 0.1137975100, 0.1127208300, 0.1114438300, 0.1099730300, 0.1083186900, 0.1064943800, 0.1045163800, 0.1024030000, 0.1001738000, 0.0978489040, 0.0954483060, 0.0929913340, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-23, 0.1020484800, 0.0985997110, 0.0965508400, 0.0954912790, 0.0950804410, 0.0950694950, 0.0952845290, 0.0956088200, 0.0959680040, 0.0963183070, 0.0966374190, 0.0969175180, 0.0971600160, 0.0973716630, 0.0975617260, 0.0977400260, 0.0979156250, 0.0980960240, 0.0982867400, 0.0984911660, 0.0987106200, 0.0989445340, 0.0991907200, 0.0994456810, 0.0997049390, 0.0999633630, 0.1002154800, 0.1004557400, 0.1006788000, 0.1008797200, 0.1010541400, 0.1011984700, 0.1013099300, 0.1013866800, 0.1014278600, 0.1014335500, 0.1014048100, 0.1013436000, 0.1012527300, 0.1011357500, 0.1009968800, 0.1008408600, 0.1006728700, 0.1004983900, 0.1003230900, 0.1001526900, 0.0999929080, 0.0998493200, 0.0997272910, 0.0996319030, 0.0995678920, 0.0995396030, 0.0995509490, 0.0996053800, 0.0997058690, 0.0998548940, 0.1000544300, 0.1003059500, 0.1006104100, 0.1009682500, 0.1013794100, 0.1018433100, 0.1023588000, 0.1029242400, 0.1035373800, 0.1041953900, 0.1048948400, 0.1056315900, 0.1064008100, 0.1071969000, 0.1080134100, 0.1088430000, 0.1096773700, 0.1105071700, 0.1113219700, 0.1121102100, 0.1128591900, 0.1135550500, 0.1141829300, 0.1147269800, 0.1151706900, 0.1154971100, 0.1156892900, 0.1157307400, 0.1156060300, 0.1153014200, 0.1148055300, 0.1141099300, 0.1132097000, 0.1121038100, 0.1107953100, 0.1092913100, 0.1076026900, 0.1057436800, 0.1037311600, 0.1015839900, 0.0993222040, 0.0969663110, 0.0945365920, 0.0920525710, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-24, 0.1036489200, 0.1004553400, 0.0982327370, 0.0969745890, 0.0963952260, 0.0962481890, 0.0963511120, 0.0965777340, 0.0968457180, 0.0971054970, 0.0973310780, 0.0975127640, 0.0976515360, 0.0977547930, 0.0978332060, 0.0978984660, 0.0979617360, 0.0980326680, 0.0981188320, 0.0982254780, 0.0983555180, 0.0985096770, 0.0986867360, 0.0988838470, 0.0990968680, 0.0993207090, 0.0995496620, 0.0997777140, 0.0999988310, 0.1002072000, 0.1003974600, 0.1005648600, 0.1007054200, 0.1008160400, 0.1008945300, 0.1009397300, 0.1009514500, 0.1009304800, 0.1008785500, 0.1007982400, 0.1006929300, 0.1005666400, 0.1004239900, 0.1002700500, 0.1001101900, 0.0999500150, 0.0997952230, 0.0996514980, 0.0995244170, 0.0994193690, 0.0993414710, 0.0992955120, 0.0992858980, 0.0993166130, 0.0993911870, 0.0995126710, 0.0996836230, 0.0999060960, 0.1001816300, 0.1005112400, 0.1008954100, 0.1013341000, 0.1018267100, 0.1023720800, 0.1029684600, 0.1036134900, 0.1043041700, 0.1050367700, 0.1058068500, 0.1066091200, 0.1074374300, 0.1082846600, 0.1091426300, 0.1100020600, 0.1108524200, 0.1116819400, 0.1124774900, 0.1132246300, 0.1139076000, 0.1145094800, 0.1150123400, 0.1153975400, 0.1156461800, 0.1157395900, 0.1156599900, 0.1153912600, 0.1149196700, 0.1142346900, 0.1133296600, 0.1122022900, 0.1108550000, 0.1092948900, 0.1075335000, 0.1055862700, 0.1034718100, 0.1012110500, 0.0988262880, 0.0963403490, 0.0937757770, 0.0911541950, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-27, 0.1032158400, 0.1014604200, 0.0996268340, 0.0984312160, 0.0977680600, 0.0974689230, 0.0973932890, 0.0974391010, 0.0975380380, 0.0976481460, 0.0977468700, 0.0978252120, 0.0978830930, 0.0979257840, 0.0979612490, 0.0979982420, 0.0980450030, 0.0981084240, 0.0981935910, 0.0983035860, 0.0984394990, 0.0986005590, 0.0987843730, 0.0989872010, 0.0992042610, 0.0994300380, 0.0996585780, 0.0998837720, 0.1000996000, 0.1003003700, 0.1004808900, 0.1006366400, 0.1007638800, 0.1008597800, 0.1009224500, 0.1009509800, 0.1009454400, 0.1009068700, 0.1008371900, 0.1007391800, 0.1006163900, 0.1004729800, 0.1003136800, 0.1001436400, 0.0999683030, 0.0997933220, 0.0996244170, 0.0994672880, 0.0993275180, 0.0992104870, 0.0991213000, 0.0990647310, 0.0990451660, 0.0990665710, 0.0991324560, 0.0992458570, 0.0994093180, 0.0996248800, 0.0998940740, 0.1002179100, 0.1005968800, 0.1010309300, 0.1015194800, 0.1020613600, 0.1026548200, 0.1032975200, 0.1039864400, 0.1047178500, 0.1054873000, 0.1062894700, 0.1071181700, 0.1079662300, 0.1088254100, 0.1096863100, 0.1105382800, 0.1113693800, 0.1121662800, 0.1129143000, 0.1135973900, 0.1141983000, 0.1146987200, 0.1150796200, 0.1153216600, 0.1154057600, 0.1153137500, 0.1150291400, 0.1145379700, 0.1138295300, 0.1128971600, 0.1117387200, 0.1103568700, 0.1087591500, 0.1069576300, 0.1049683300, 0.1028105300, 0.1005057700, 0.0980769610, 0.0955474570, 0.0929402610, 0.0902773600, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-28, 0.1035973900, 0.1011325600, 0.0990837680, 0.0978514170, 0.0972349860, 0.0970191430, 0.0970368250, 0.0971707700, 0.0973445180, 0.0975125250, 0.0976515630, 0.0977537630, 0.0978211950, 0.0978617490, 0.0978861150, 0.0979056260, 0.0979308090, 0.0979704770, 0.0980312360, 0.0981173050, 0.0982305540, 0.0983706880, 0.0985355280, 0.0987213480, 0.0989232290, 0.0991354110, 0.0993516370, 0.0995654610, 0.0997705350, 0.0999608530, 0.1001309600, 0.1002761200, 0.1003924700, 0.1004770800, 0.1005280500, 0.1005445300, 0.1005266900, 0.1004757200, 0.1003937600, 0.1002838200, 0.1001496800, 0.0999957640, 0.0998270580, 0.0996489460, 0.0994671020, 0.0992873670, 0.0991156260, 0.0989577090, 0.0988192900, 0.0987058020, 0.0986223720, 0.0985737520, 0.0985642790, 0.0985978390, 0.0986778330, 0.0988071650, 0.0989882280, 0.0992228910, 0.0995125020, 0.0998578730, 0.1002592900, 0.1007164800, 0.1012286300, 0.1017943600, 0.1024116900, 0.1030780200, 0.1037901000, 0.1045439600, 0.1053349000, 0.1061573600, 0.1070049000, 0.1078701100, 0.1087445100, 0.1096184800, 0.1104811800, 0.1113204800, 0.1121229200, 0.1128737300, 0.1135568500, 0.1141550900, 0.1146503000, 0.1150237300, 0.1152564600, 0.1153299300, 0.1152266400, 0.1149308900, 0.1144295800, 0.1137129200, 0.1127751200, 0.1116148800, 0.1102355800, 0.1086452800, 0.1068563900, 0.1048850600, 0.1027504500, 0.1004738500, 0.0980777310, 0.0955849260, 0.0930178350, 0.0903978280, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-29, 0.1029576600, 0.1004774000, 0.0985246980, 0.0973067410, 0.0966479150, 0.0963704660, 0.0963348710, 0.0964400580, 0.0966167130, 0.0968200360, 0.0970234020, 0.0972131640, 0.0973845450, 0.0975384650, 0.0976791390, 0.0978123190, 0.0979440400, 0.0980797810, 0.0982239370, 0.0983795400, 0.0985481580, 0.0987299290, 0.0989236820, 0.0991271180, 0.0993370260, 0.0995495150, 0.0997602460, 0.0999646560, 0.1001581700, 0.1003364000, 0.1004952800, 0.1006312600, 0.1007414000, 0.1008234200, 0.1008758500, 0.1008980000, 0.1008900000, 0.1008528000, 0.1007881000, 0.1006983700, 0.1005867300, 0.1004568800, 0.1003130400, 0.1001598300, 0.1000021700, 0.0998451870, 0.0996941440, 0.0995543110, 0.0994308950, 0.0993289680, 0.0992533920, 0.0992087630, 0.0991993570, 0.0992290970, 0.0993015100, 0.0994197080, 0.0995863640, 0.0998036960, 0.1000734500, 0.1003969000, 0.1007748300, 0.1012074900, 0.1016946400, 0.1022354800, 0.1028286400, 0.1034721400, 0.1041633500, 0.1048989300, 0.1056747800, 0.1064859700, 0.1073266200, 0.1081898400, 0.1090676300, 0.1099507500, 0.1108286000, 0.1116891900, 0.1125189800, 0.1133028900, 0.1140242600, 0.1146649800, 0.1152056200, 0.1156257600, 0.1159043800, 0.1160204800, 0.1159538100, 0.1156857100, 0.1152000800, 0.1144842800, 0.1135300200, 0.1123340000, 0.1108983600, 0.1092306800, 0.1073437300, 0.1052548100, 0.1029849100, 0.1005576200, 0.0979980510, 0.0953317970, 0.0925839930, 0.0897785810, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-30, 0.1078670600, 0.1034195000, 0.1004278400, 0.0986116340, 0.0976180000, 0.0971667550, 0.0970518610, 0.0971280940, 0.0972972580, 0.0974964210, 0.0976884180, 0.0978543670, 0.0979878690, 0.0980905760, 0.0981688600, 0.0982313750, 0.0982873250, 0.0983452920, 0.0984124960, 0.0984943950, 0.0985945280, 0.0987145340, 0.0988542970, 0.0990121660, 0.0991852270, 0.0993695820, 0.0995606450, 0.0997534140, 0.0999427350, 0.1001235300, 0.1002910100, 0.1004408400, 0.1005692800, 0.1006733200, 0.1007507400, 0.1008001500, 0.1008210600, 0.1008138300, 0.1007796700, 0.1007205700, 0.1006392800, 0.1005391600, 0.1004241400, 0.1002986200, 0.1001673200, 0.1000352400, 0.0999074910, 0.0997892540, 0.0996856520, 0.0996016820, 0.0995421400, 0.0995115540, 0.0995141340, 0.0995537290, 0.0996337830, 0.0997573180, 0.0999269010, 0.1001446400, 0.1004121400, 0.1007305600, 0.1011005000, 0.1015220800, 0.1019948700, 0.1025179100, 0.1030896500, 0.1037079500, 0.1043700000, 0.1050723400, 0.1058107500, 0.1065802300, 0.1073748800, 0.1081878700, 0.1090113500, 0.1098363400, 0.1106526900, 0.1114490000, 0.1122125400, 0.1129292900, 0.1135839400, 0.1141600200, 0.1146400200, 0.1150057300, 0.1152386200, 0.1153203200, 0.1152332600, 0.1149613800, 0.1144908700, 0.1138109600, 0.1129145900, 0.1117989100, 0.1104656300, 0.1089210800, 0.1071759900, 0.1052449800, 0.1031459400, 0.1008991200, 0.0985263110, 0.0960499280, 0.0934922590, 0.0908747880, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-01-31, 0.1072821400, 0.1035017800, 0.1007367700, 0.0990623530, 0.0981794700, 0.0978179430, 0.0977729490, 0.0978992600, 0.0980992310, 0.0983112930, 0.0985002830, 0.0986497110, 0.0987557190, 0.0988224540, 0.0988586050, 0.0988748730, 0.0988821880, 0.0988905190, 0.0989081510, 0.0989413030, 0.0989940060, 0.0990681730, 0.0991637810, 0.0992791390, 0.0994111930, 0.0995558520, 0.0997083020, 0.0998633150, 0.1000155300, 0.1001596900, 0.1002908800, 0.1004046800, 0.1004973400, 0.1005658900, 0.1006081900, 0.1006230200, 0.1006100400, 0.1005698500, 0.1005039000, 0.1004144500, 0.1003044900, 0.1001776600, 0.1000381400, 0.0998905330, 0.0997397840, 0.0995910390, 0.0994495550, 0.0993205970, 0.0992093430, 0.0991208090, 0.0990597680, 0.0990306980, 0.0990377250, 0.0990845820, 0.0991745810, 0.0993105860, 0.0994949920, 0.0997297130, 0.1000161700, 0.1003553000, 0.1007474900, 0.1011926500, 0.1016901200, 0.1022387100, 0.1028366400, 0.1034815300, 0.1041703400, 0.1048993600, 0.1056641200, 0.1064593600, 0.1072789300, 0.1081157200, 0.1089616000, 0.1098073200, 0.1106424500, 0.1114552700, 0.1122328200, 0.1129608000, 0.1136236700, 0.1142047600, 0.1146864400, 0.1150504500, 0.1152783000, 0.1153517800, 0.1152536000, 0.1149681300, 0.1144821400, 0.1137855200, 0.1128719700, 0.1117394700, 0.1103905500, 0.1088323400, 0.1070762200, 0.1051373900, 0.1030341100, 0.1007868900, 0.0984175730, 0.0959485200, 0.0934018260, 0.0907986990, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-02-03, 0.1067657200, 0.1046690800, 0.1025858100, 0.1012433500, 0.1005052700, 0.1001740700, 0.1000865700, 0.1001243200, 0.1002078200, 0.1002881100, 0.1003388600, 0.1003497800, 0.1003212600, 0.1002603300, 0.1001775000, 0.1000845400, 0.0999928900, 0.0999126250, 0.0998518450, 0.0998163840, 0.0998097540, 0.0998332580, 0.0998862100, 0.0999662300, 0.1000695600, 0.1001914200, 0.1003262900, 0.1004682800, 0.1006113400, 0.1007495900, 0.1008774800, 0.1009899800, 0.1010827800, 0.1011523400, 0.1011960000, 0.1012120400, 0.1011997000, 0.1011591500, 0.1010914700, 0.1009986000, 0.1008832900, 0.1007489300, 0.1005995500, 0.1004396400, 0.1002740600, 0.1001079300, 0.0999465460, 0.0997952060, 0.0996591830, 0.0995436020, 0.0994533770, 0.0993931360, 0.0993671740, 0.0993794010, 0.0994333120, 0.0995319540, 0.0996779090, 0.0998732750, 0.1001196600, 0.1004181500, 0.1007693500, 0.1011733000, 0.1016295200, 0.1021369800, 0.1026940700, 0.1032985600, 0.1039475900, 0.1046376100, 0.1053643400, 0.1061226900, 0.1069067200, 0.1077095500, 0.1085232800, 0.1093389000, 0.1101462400, 0.1109339000, 0.1116892000, 0.1123981500, 0.1130455400, 0.1136149700, 0.1140891100, 0.1144499000, 0.1146789900, 0.1147582400, 0.1146702800, 0.1143992700, 0.1139316100, 0.1132566800, 0.1123675000, 0.1112612900, 0.1099397300, 0.1084090300, 0.1066797400, 0.1047662700, 0.1026861900, 0.1004594800, 0.0981076080, 0.0956526890, 0.0931167340, 0.0905209810, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
1986-02-04, 0.1069592200, 0.1045830300, 0.1023957000, 0.1010072600, 0.1002565300, 0.0999354840, 0.0998741380, 0.0999485580, 0.1000745700, 0.1001991900, 0.1002927400, 0.1003421700, 0.1003458100, 0.1003092000, 0.1002419200, 0.1001553200, 0.1000608600, 0.0999689590, 0.0998883420, 0.0998256670, 0.0997854010, 0.0997698850, 0.0997795020, 0.0998129320, 0.0998674480, 0.0999392270, 0.1000236600, 0.1001156500, 0.1002099000, 0.1003011200, 0.1003843200, 0.1004549000, 0.1005088900, 0.1005430100, 0.1005547800, 0.1005425700, 0.1005056500, 0.1004441500, 0.1003590700, 0.1002522000, 0.1001261000, 0.0999839680, 0.0998295930, 0.0996672220, 0.0995014730, 0.0993372210, 0.0991795010, 0.0990334020, 0.0989039810, 0.0987961780, 0.0987147390, 0.0986641530, 0.0986486010, 0.0986719050, 0.0987374950, 0.0988483830, 0.0990071330, 0.0992158530, 0.0994761710, 0.0997892310, 0.1001556800, 0.1005756500, 0.1010487400, 0.1015740200, 0.1021499700, 0.1027744800, 0.1034448000, 0.1041574700, 0.1049083200, 0.1056923500, 0.1065036800, 0.1073354700, 0.1081798100, 0.1090276700, 0.1098687800, 0.1106915700, 0.1114831000, 0.1122290300, 0.1129136800, 0.1135200800, 0.1140301500, 0.1144250100, 0.1146853300, 0.1147919200, 0.1147263000, 0.1144715400, 0.1140129800, 0.1133391100, 0.1124423100, 0.1113193600, 0.1099718700, 0.1084063300, 0.1066338700, 0.1046697600, 0.1025326700, 0.1002437800, 0.0978258400, 0.0953022380, 0.0926961590, 0.0900299040, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
